Key,Hidden_Gem_Score,IMDb_Score,Rotten_Tomatoes_Score,Metacritic_Score,Title,Release Date,Box_Office_Earnings
6084,32.0,63.0,64.0,64.0,Robots,2005-03-11,128200012.0
6089,31.0,73.0,60.0,53.0,RocknRolla,2008-10-31,5700626.0
6092,41.0,81.0,94.0,70.0,Rocky,1976-12-03,117235147.0
6093,35.0,71.0,77.0,63.0,Rocky Balboa,2006-12-20,70270943.0
6095,34.0,73.0,71.0,61.0,Rocky II,1979-06-15,85182160.0
6096,31.0,68.0,63.0,57.0,Rocky III,1982-05-28,125049125.0
6097,25.0,69.0,40.0,40.0,Rocky IV,1985-11-27,127873716.0
6098,23.0,53.0,31.0,55.0,Rocky V,1990-11-16,40946358.0
6104,34.0,68.0,77.0,61.0,Role Models,2008-11-07,67294270.0
6111,29.0,65.0,54.0,58.0,"Roman Israel, Esq.",2017-11-22,11962778.0
6118,33.0,67.0,72.0,60.0,Romeo + Juliet,1996-11-01,46351345.0
6120,24.0,61.0,32.0,52.0,Romeo Must Die,2000-03-22,55973336.0
6124,35.0,73.0,68.0,67.0,Ronin,1998-09-25,41616262.0
6130,43.0,81.0,93.0,86.0,Room,2016-01-22,14677654.0
6145,25.0,52.0,44.0,51.0,Rough Night,2017-06-16,22105643.0
6148,38.0,66.0,88.0,73.0,Roxanne,1987-06-19,40050884.0
6154,57.0,75.0,82.0,75.0,"Ruben Brandt, Collector",2019-02-15,117963.0
6156,37.0,75.0,78.0,71.0,Rudy,1993-10-22,22881563.0
6158,33.0,61.0,76.0,62.0,Rugrats in Paris: The Movie,2000-11-17,76507756.0
6160,29.0,57.0,55.0,60.0,Rules Dont Apply,2016-11-23,3652206.0
6161,35.0,68.0,80.0,61.0,Rumble in the Bronx,1996-02-23,32392047.0
6162,18.0,55.0,19.0,35.0,Rumor Has It,2005-12-25,43000262.0
6163,31.0,66.0,59.0,59.0,Run All Night,2015-03-13,26461644.0
6166,23.0,56.0,46.0,39.0,Runaway Bride,1999-07-30,152257509.0
6180,40.0,81.0,88.0,74.0,Rush,2013-09-27,26947624.0
6181,32.0,70.0,61.0,60.0,Rush Hour,1998-09-18,141186864.0
6182,28.0,66.0,52.0,48.0,Rush Hour 2,2001-08-03,226164286.0
6183,21.0,62.0,18.0,44.0,Rush Hour 3,2007-08-10,140125968.0
6192,38.0,75.0,82.0,73.0,Rust and Bone,2012-05-17,2062027.0
6198,25.0,60.0,48.0,45.0,S.W.A.T.,2003-08-08,116934650.0
6203,20.0,57.0,22.0,41.0,Sabotage,2014-03-28,10508518.0
6204,31.0,63.0,65.0,56.0,Sabrina,1995-12-15,53672080.0
6209,30.0,65.0,58.0,55.0,Safe,2012-04-27,17142080.0
6210,19.0,67.0,13.0,34.0,Safe Haven,2013-02-14,71349120.0
6211,29.0,67.0,53.0,52.0,Safe House,2012-02-10,126373434.0
6212,39.0,70.0,91.0,72.0,Safety Not Guaranteed,2012-06-15,4010957.0
6215,23.0,60.0,38.0,41.0,Sahara,2005-04-08,68671925.0
6235,32.0,64.0,62.0,65.0,Salt,2010-07-23,118311368.0
6241,43.0,66.0,40.0,47.0,Same Kind of Different as Me,2017-10-20,6423605.0
6248,25.0,61.0,49.0,43.0,San Andreas,2015-05-29,155190832.0
6249,22.0,59.0,30.0,42.0,Sanctum,2011-02-04,23209310.0
6264,34.0,75.0,72.0,59.0,Sarahs Key,2011-07-22,7693187.0
6275,38.0,68.0,82.0,77.0,Saturday Night Fever,1977-12-16,94213184.0
6276,35.0,61.0,82.0,66.0,Sausage Party,2016-08-12,97685686.0
6277,29.0,65.0,50.0,59.0,Savages,2012-07-06,47382068.0
6279,51.0,73.0,90.0,70.0,Save the Green Planet!,2003-04-04,15516.0
6280,33.0,62.0,83.0,53.0,Save the Last Dance,2001-01-12,91057006.0
6283,71.0,59.0,68.0,56.0,Saving Private Perez,2011-09-02,1400726.0
6284,45.0,86.0,93.0,91.0,Saving Private Ryan,1998-07-24,217049603.0
6286,24.0,66.0,36.0,40.0,Saw II,2005-10-28,87039965.0
6287,23.0,62.0,28.0,48.0,Saw III,2006-10-27,80238724.0
6288,21.0,60.0,39.0,30.0,Saw VI,2009-10-23,27693292.0
6295,37.0,73.0,75.0,72.0,Scarecrow,1973-04-11,9000000.0
6296,38.0,83.0,82.0,65.0,Scarface,1983-12-09,45408703.0
6298,27.0,62.0,52.0,48.0,Scary Movie,2000-07-07,157019771.0
6299,16.0,53.0,15.0,29.0,Scary Movie 2,2001-07-04,71308997.0
6300,23.0,55.0,35.0,49.0,Scary Movie 3,2003-10-24,110003217.0
6301,21.0,51.0,35.0,40.0,Scary Movie 4,2006-04-14,90710620.0
6302,8.0,35.0,4.0,11.0,Scary Movie 5,2013-04-12,32015787.0
6303,33.0,62.0,77.0,61.0,Scary Stories to Tell in the Dark,2019-08-09,68947075.0
6304,38.0,80.0,89.0,59.0,Scent of a Woman,1993-01-08,63095253.0
6306,47.0,89.0,97.0,94.0,Schindlers List,1994-02-04,96898818.0
6309,45.0,60.0,56.0,52.0,School Daze,1988-02-12,14545844.0
6311,41.0,71.0,91.0,82.0,School of Rock,2003-10-03,81261177.0
6318,19.0,51.0,31.0,35.0,Scooby-Doo,2002-06-14,153294164.0
6319,18.0,51.0,22.0,34.0,Scooby-Doo 2: Monsters Unleashed,2004-03-26,84216833.0
6321,26.0,66.0,41.0,48.0,Scoop,2006-07-28,10525717.0
6323,38.0,75.0,82.0,69.0,Scott Pilgrim vs. the World,2010-08-13,31524275.0
6324,23.0,63.0,44.0,32.0,Scouts vs. Zombies,2015-10-30,3703046.0
6326,29.0,61.0,60.0,52.0,Scream 4,2011-04-15,38180928.0
6331,41.0,76.0,89.0,78.0,Scums Wish,1979-09-28,6461.0
6334,35.0,68.0,76.0,66.0,Sea of Love,1989-09-15,58571513.0
6337,40.0,76.0,92.0,71.0,Searching,2018-08-31,26020957.0
6338,16.0,54.0,11.0,28.0,Season of the Witch,2011-01-07,24827228.0
6345,25.0,58.0,44.0,46.0,Second Act,2018-12-21,39282227.0
6353,25.0,63.0,39.0,45.0,Secret in Their Eyes,2015-11-20,20180155.0
6359,26.0,66.0,46.0,46.0,Secret Window,2004-03-12,48022900.0
6360,35.0,70.0,76.0,63.0,Secretary,2002-10-11,4059680.0
6366,24.0,69.0,28.0,44.0,"See No Evil, Hear No Evil",1989-05-12,46908987.0
6369,21.0,48.0,34.0,46.0,Seed of Chucky,2004-11-12,17083732.0
6376,33.0,68.0,65.0,67.0,Selena,1997-03-21,35281794.0
6379,42.0,75.0,99.0,80.0,Selma,2015-01-09,52076908.0
6381,21.0,58.0,22.0,47.0,Semi-Pro,2008-02-29,33479698.0
6382,43.0,85.0,93.0,79.0,Senna,2011-05-25,1612430.0
6384,43.0,76.0,97.0,84.0,Sense and Sensibility,1996-01-26,43182776.0
6388,78.0,70.0,75.0,63.0,Seoul Searching,2017-12-15,18654.0
6393,18.0,54.0,16.0,36.0,Serena,2015-02-26,176391.0
6394,30.0,69.0,58.0,52.0,Serendipity,2001-10-05,50294317.0
6395,19.0,54.0,20.0,37.0,Serenity,2019-01-25,8547045.0
6396,39.0,78.0,82.0,74.0,Serenity,2005-09-30,25514517.0
6408,39.0,86.0,83.0,65.0,Seven,1995-09-22,100125643.0
6409,23.0,76.0,27.0,36.0,Seven Pounds,2008-12-19,69951824.0
6410,37.0,72.0,83.0,66.0,Seven Psychopaths,2012-10-12,15024049.0
6415,31.0,71.0,60.0,55.0,Seven Years in Tibet,1997-10-10,37957682.0
6417,16.0,55.0,12.0,30.0,Seventh Son,2015-02-06,17223265.0
6418,15.0,45.0,16.0,27.0,Sex and the City 2,2010-05-27,95347692.0
6419,26.0,56.0,49.0,53.0,Sex and the City: The Movie,2008-05-30,152647258.0
6420,27.0,65.0,46.0,49.0,Sex Drive,2008-10-17,8402485.0
6422,17.0,51.0,16.0,36.0,Sex Tape,2014-07-18,38543473.0
6424,42.0,72.0,96.0,86.0,"sex, lies, and videotape",1989-09-22,24741667.0
6425,76.0,69.0,89.0,58.0,Sgt. Stubby: An American Hero,2018-04-13,4015935.0
6426,41.0,70.0,94.0,81.0,Shadow,2018-09-30,521396.0
6429,23.0,64.0,33.0,40.0,Shaft,2019-06-14,21360215.0
6430,29.0,59.0,67.0,50.0,Shaft,2000-06-16,70334258.0
6432,39.0,76.0,91.0,68.0,Shall We Dance?,1997-07-11,9499091.0
6433,26.0,59.0,49.0,48.0,Shallow Hal,2001-11-09,70839203.0
6434,37.0,72.0,79.0,72.0,Shame,2012-01-13,3909002.0
6438,33.0,69.0,74.0,53.0,Shaolin,2011-01-27,66099.0
6440,24.0,60.0,36.0,48.0,Shark Tale,2004-10-01,160861908.0
6443,41.0,79.0,92.0,76.0,Shaun of the Dead,2004-09-24,13542874.0
6445,42.0,73.0,99.0,81.0,Shaun the Sheep Movie,2015-08-05,19375982.0
6449,39.0,70.0,90.0,71.0,Shazam!,2019-04-05,140371656.0
6461,34.0,76.0,69.0,57.0,Sherlock Holmes,2009-12-25,209028679.0
6462,30.0,75.0,59.0,48.0,Sherlock Holmes: A Game of Shadows,2011-12-16,186848418.0
6465,25.0,59.0,40.0,51.0,Shes All That,1999-01-29,63366989.0
6467,25.0,61.0,44.0,45.0,Shes Funny That Way,2015-08-21,111996.0
6469,40.0,68.0,91.0,79.0,Shes Gotta Have It,1986-08-08,7137502.0
6470,28.0,64.0,58.0,46.0,Shes Out of My League,2010-03-12,32010860.0
6471,25.0,63.0,43.0,45.0,Shes the Man,2006-03-17,33741133.0
6490,30.0,67.0,67.0,49.0,Shoot Em Up,2007-09-07,12807139.0
6492,29.0,72.0,47.0,53.0,Shooter,2007-03-23,47003582.0
6496,40.0,47.0,47.0,53.0,Shorts,2009-08-21,20919166.0
6499,30.0,63.0,58.0,58.0,Shrek Forever After,2010-05-21,238736787.0
6501,27.0,61.0,42.0,58.0,Shrek the Third,2007-05-18,322719944.0
6505,13.0,48.0,7.0,25.0,Shut In,2016-11-11,6900335.0
6507,35.0,82.0,68.0,63.0,Shutter Island,2010-02-19,128012934.0
6512,42.0,76.0,92.0,82.0,Sicario,2015-10-02,46889293.0
6513,32.0,71.0,63.0,61.0,Sicario: Day of the Soldado,2018-06-29,50072235.0
6515,38.0,71.0,81.0,75.0,Side Effects,2013-02-08,32172757.0
6516,44.0,75.0,97.0,94.0,Sideways,2005-01-21,71503593.0
6521,39.0,72.0,83.0,79.0,Silence,2017-01-13,7100177.0
6522,45.0,86.0,96.0,85.0,Silence of the Lambs,1991-02-14,130742922.0
6524,21.0,65.0,31.0,31.0,Silent Hill,2006-04-21,46982632.0
6525,13.0,50.0,10.0,16.0,Silent Hill: Revelation,2012-10-26,17529157.0
6526,40.0,52.0,64.0,53.0,Silent Night,2012-12-04,14567.0
6531,42.0,77.0,92.0,81.0,Silver Linings Playbook,2012-12-25,132092958.0
6533,35.0,72.0,76.0,64.0,Silverado,1985-07-10,32192570.0
6534,62.0,64.0,77.0,63.0,Simon Killer,2013-04-12,27740.0
6535,39.0,80.0,77.0,74.0,Sin City,2005-04-01,74103820.0
6536,26.0,65.0,43.0,46.0,Sin City: A Dame to Kill For,2014-08-22,13757804.0
6540,34.0,71.0,72.0,59.0,Sing,2016-12-21,270448425.0
6541,42.0,79.0,95.0,79.0,Sing Street,2016-03-17,3237118.0
6542,34.0,71.0,72.0,59.0,Sing Yesterday for Me,2016-12-21,270448425.0
6546,30.0,64.0,53.0,63.0,Single White Female,1992-08-14,48017402.0
6549,31.0,68.0,63.0,53.0,Sinister,2012-10-12,48086903.0
6550,17.0,53.0,15.0,32.0,Sinister 2,2015-08-21,27740955.0
6559,30.0,60.0,60.0,58.0,Sisters,2015-12-18,87044645.0
6560,87.0,72.0,92.0,71.0,Sisters in Law,2006-08-11,33312.0
6577,14.0,44.0,16.0,26.0,Skyline,2010-11-12,21393620.0
6579,26.0,58.0,48.0,51.0,Skyscraper,2018-07-13,68420120.0
6583,22.0,53.0,38.0,39.0,Slaughterhouse Rulez,2019-05-17,4665.0
6585,42.0,72.0,100.0,77.0,Sleeper,1973-12-17,18344729.0
6586,32.0,65.0,64.0,64.0,Sleeping with Other People,2015-08-12,819431.0
6587,22.0,63.0,20.0,48.0,Sleeping with the Enemy,1991-02-08,101599005.0
6589,19.0,56.0,25.0,34.0,Sleepless,2017-01-13,20783704.0
6590,36.0,68.0,75.0,72.0,Sleepless in Seattle,1993-06-25,126808165.0
6591,67.0,66.0,97.0,75.0,Sleepless Night,2012-05-11,3358.0
6594,34.0,73.0,69.0,65.0,Sleepy Hollow,1999-11-19,101071502.0
6596,44.0,59.0,78.0,62.0,Sleight,2017-04-28,3986245.0
6597,12.0,32.0,8.0,30.0,Slender Man,2018-08-10,30569484.0
6598,39.0,69.0,92.0,72.0,Slow West,2015-04-16,229094.0
6599,42.0,80.0,91.0,84.0,Slumdog Millionaire,2008-12-25,141319928.0
6601,34.0,66.0,76.0,60.0,Smallfoot,2018-09-28,83240103.0
6605,33.0,70.0,80.0,50.0,Smokey and the Bandit,1977-05-27,126737428.0
6606,24.0,67.0,31.0,45.0,Smokin Aces,2007-01-26,35787686.0
6607,23.0,60.0,40.0,40.0,Smurfs: The Lost Village,2017-04-07,45020282.0
6608,30.0,54.0,69.0,58.0,Snakes on a Plane,2006-08-18,34020814.0
6609,35.0,83.0,73.0,55.0,Snatch,2001-01-19,30328156.0
6610,21.0,45.0,36.0,45.0,Snatched,2017-05-12,45852178.0
6611,36.0,71.0,79.0,65.0,Sneakers,1992-09-11,51432691.0
6612,29.0,64.0,57.0,51.0,Snitch,2013-02-22,42930462.0
6613,28.0,61.0,49.0,57.0,Snow White and the Huntsman,2012-06-01,155332381.0
6615,32.0,73.0,61.0,58.0,Snowden,2016-09-16,21587519.0
6616,41.0,71.0,94.0,84.0,Snowpiercer,2014-07-11,4563650.0
6617,41.0,71.0,94.0,84.0,Snowpiercer,2014-07-11,4563650.0
6621,49.0,67.0,82.0,66.0,So Close,2002-09-12,76584.0
6622,28.0,64.0,51.0,54.0,"So Im a Spider, So What?",1993-07-30,11585483.0
6646,22.0,61.0,42.0,32.0,Someone Like You,2001-03-30,27343067.0
6648,18.0,59.0,15.0,36.0,Something Borrowed,2011-05-06,39046489.0
6652,34.0,67.0,72.0,66.0,Somethings Gotta Give,2003-12-12,124728738.0
6654,27.0,72.0,61.0,29.0,Somewhere In Time,1980-10-03,9709597.0
6660,19.0,57.0,21.0,37.0,Son of God,2014-02-28,59700064.0
6662,44.0,75.0,96.0,91.0,Son of Saul,2015-06-11,1777043.0
6663,8.0,22.0,6.0,20.0,Son of the Mask,2005-02-18,17018422.0
6666,44.0,81.0,99.0,85.0,Song of the Sea,2015-11-20,857522.0
6667,26.0,57.0,44.0,54.0,Song to Song,2017-03-17,443684.0
6671,29.0,65.0,63.0,47.0,Sonic the Hedgehog,2020-02-14,148974665.0
6676,37.0,76.0,78.0,68.0,Sophies Choice,1983-03-04,30036000.0
6679,40.0,69.0,93.0,80.0,Sorry to Bother You,2018-07-13,17493096.0
6682,28.0,70.0,45.0,53.0,Soul Surfer,2011-04-08,43853424.0
6684,40.0,75.0,92.0,74.0,Source Code,2011-04-01,54712227.0
6685,38.0,77.0,80.0,73.0,"South Park: Bigger, Longer and Uncut",1999-06-30,52037603.0
6686,32.0,74.0,60.0,57.0,Southpaw,2015-07-24,52421953.0
6687,50.0,63.0,92.0,74.0,Southside With You,2016-08-26,6304223.0
6694,28.0,65.0,43.0,59.0,Space Jam,1996-11-15,90418342.0
6699,28.0,64.0,53.0,48.0,Spanglish,2004-12-17,42726869.0
6702,17.0,53.0,17.0,34.0,Spawn: The Movie,1997-08-01,54870175.0
6708,19.0,64.0,15.0,37.0,Special Forces,2011-11-02,10759.0
6710,25.0,58.0,43.0,49.0,Species,1995-07-07,60074103.0
6711,12.0,45.0,9.0,19.0,Species II,1998-04-10,19221939.0
6714,11.0,39.0,4.0,23.0,Speed 2: Cruise Control,1997-06-13,48608066.0
6715,23.0,60.0,41.0,37.0,Speed Racer,2008-05-09,43945766.0
6719,18.0,61.0,11.0,35.0,Sphere,1998-02-13,37020277.0
6721,39.0,73.0,90.0,73.0,Spider-Man,2002-05-03,407022860.0
6722,42.0,73.0,93.0,83.0,Spider-Man 2,2004-06-30,373585825.0
6723,31.0,62.0,63.0,59.0,Spider-Man 3,2007-05-04,336530303.0
6724,39.0,75.0,91.0,69.0,Spider-Man: Far from Home,2019-07-02,390532085.0
6725,40.0,74.0,92.0,73.0,Spider-Man: Homecoming,2017-07-07,334201140.0
6726,45.0,84.0,97.0,87.0,Spider-Man: Into the Spider-Verse,2018-12-14,190241310.0
6734,32.0,72.0,70.0,52.0,Spirit: Stallion of the Cimarron,2002-05-24,73280117.0
6735,47.0,86.0,97.0,96.0,Spirited Away,2003-03-28,13750644.0
6738,35.0,73.0,77.0,62.0,Split,2017-01-20,138291365.0
6742,45.0,81.0,97.0,93.0,Spotlight,2015-11-20,45055776.0
6743,45.0,81.0,97.0,93.0,Spotlight,2015-11-20,45055776.0
6744,30.0,53.0,67.0,63.0,Spring Breakers,2013-03-22,14124284.0
6748,40.0,70.0,95.0,75.0,Spy,2015-06-05,110825712.0
6749,33.0,71.0,66.0,63.0,Spy Game,2001-11-21,62362560.0
6750,36.0,55.0,93.0,71.0,Spy Kids,2001-03-30,112719001.0
6751,32.0,52.0,75.0,66.0,Spy Kids 2: The Island of Lost Dreams,2002-08-07,85846429.0
6752,24.0,43.0,45.0,57.0,Spy Kids 3: Game Over,2003-07-25,111761982.0
6753,16.0,35.0,22.0,37.0,Spy Kids: All the Time in the World,2011-08-19,38538188.0
6758,35.0,72.0,77.0,64.0,St. Vincent,2014-10-24,44137712.0
6761,41.0,81.0,91.0,75.0,Stand by Me,1986-08-22,52287414.0
6762,24.0,65.0,36.0,41.0,Stand Up Guys,2013-02-01,3310031.0
6766,42.0,79.0,94.0,82.0,Star Trek,2009-05-08,257730019.0
6767,38.0,71.0,86.0,68.0,Star Trek Beyond,2016-07-22,158848340.0
6768,39.0,77.0,84.0,72.0,Star Trek Into Darkness,2013-05-16,228778661.0
6772,40.0,76.0,92.0,71.0,Star Trek: First Contact,1996-11-22,92027888.0
6773,28.0,66.0,47.0,55.0,Star Trek: Generations,1994-11-18,75671125.0
6774,30.0,64.0,54.0,64.0,Star Trek: Insurrection,1998-12-11,70187658.0
6775,26.0,64.0,39.0,51.0,Star Trek: Nemesis,2002-12-13,43254409.0
6780,36.0,76.0,76.0,66.0,Stardust,2007-08-10,38634938.0
6783,38.0,77.0,81.0,69.0,Stars,2014-06-06,124872350.0
6785,31.0,72.0,65.0,51.0,Starship Troopers,1997-11-07,54814377.0
6788,36.0,71.0,84.0,64.0,State of Play,2009-04-17,37017955.0
6791,14.0,51.0,10.0,24.0,Stay Alive,2006-03-24,23086480.0
6794,12.0,47.0,0.0,23.0,Staying Alive,1983-07-15,64892670.0
6795,88.0,75.0,95.0,69.0,Steal a Pencil for Me,2007-03-10,18918.0
6796,16.0,51.0,12.0,35.0,Stealth,2005-07-29,32116746.0
6797,32.0,69.0,59.0,66.0,Steamboy,2005-03-18,468867.0
6798,33.0,73.0,68.0,56.0,Steel Magnolias,1989-11-22,84614512.0
6803,87.0,68.0,96.0,81.0,Step,2017-08-04,1146292.0
6804,29.0,69.0,55.0,51.0,Step Brothers,2008-07-25,100468793.0
6805,22.0,65.0,21.0,48.0,Step Up,2006-08-11,65328121.0
6806,23.0,62.0,28.0,50.0,Step Up 2: The Streets,2008-02-14,58017783.0
6807,26.0,62.0,47.0,45.0,Step Up 3,2010-08-06,42400223.0
6808,25.0,60.0,42.0,45.0,Step Up: All In,2014-08-08,14904384.0
6809,25.0,64.0,41.0,43.0,Step Up: Revolution,2012-07-27,35074677.0
6810,29.0,68.0,46.0,58.0,Stepmom,1998-12-25,91137662.0
6813,40.0,72.0,85.0,82.0,Steve Jobs,2015-10-23,17766658.0
6821,43.0,74.0,64.0,45.0,Still Life,2013-12-12,9481.0
6822,32.0,68.0,67.0,56.0,Stir Crazy,1980-12-12,101300000.0
6823,34.0,70.0,68.0,67.0,Stir of Echoes,1999-09-10,21142914.0
6825,20.0,55.0,20.0,43.0,Stolen,2012-09-06,304318.0
6827,21.0,55.0,25.0,44.0,Stomp the Yard,2007-01-12,61356221.0
6832,32.0,68.0,66.0,56.0,Storks,2016-09-23,72679278.0
6836,40.0,78.0,89.0,72.0,Straight Outta Compton,2015-08-14,161197785.0
6837,79.0,68.0,93.0,66.0,Straight Up,2020-04-17,16080.0
6842,41.0,69.0,94.0,82.0,Stranger by the Lake,2013-06-12,325196.0
6843,36.0,75.0,73.0,67.0,Stranger than Fiction,2006-11-10,40660952.0
6856,37.0,69.0,86.0,68.0,Stripes,1981-06-26,85297000.0
6857,16.0,45.0,11.0,37.0,Striptease,1996-06-28,33109743.0
6863,39.0,69.0,90.0,76.0,Stronger,2017-09-29,4211129.0
6867,31.0,59.0,67.0,61.0,Stuart Little,1999-12-17,140035367.0
6868,34.0,55.0,81.0,66.0,Stuart Little 2,2002-07-19,64956806.0
6869,30.0,72.0,58.0,49.0,Stuck in Love,2013-05-02,81071.0
6872,76.0,70.0,90.0,70.0,Studio 54,2018-10-05,199767.0
6880,19.0,60.0,22.0,33.0,Sucker Punch,2011-03-25,36392502.0
6884,29.0,67.0,56.0,52.0,Sudden Impact,1983-12-09,67642693.0
6886,35.0,69.0,73.0,66.0,Suffragette,2015-10-12,4702420.0
6892,21.0,60.0,26.0,40.0,Suicide Squad,2016-08-05,325100054.0
6897,39.0,74.0,85.0,74.0,Sully,2016-09-09,125070033.0
6916,35.0,72.0,77.0,64.0,Sunshine,2007-07-27,3675753.0
6919,37.0,70.0,81.0,72.0,Super 8,2011-06-10,127004179.0
6921,17.0,41.0,24.0,35.0,Super Mario Bros.,1993-05-28,20915465.0
6924,40.0,76.0,88.0,76.0,Superbad,2007-08-17,121463226.0
6927,16.0,45.0,17.0,33.0,Superhero Movie,2008-03-28,25881068.0
6928,12.0,37.0,11.0,24.0,Superman IV: The Quest for Peace,1987-07-24,15681020.0
6929,34.0,60.0,75.0,72.0,Superman Returns,2006-06-28,200081192.0
6931,41.0,73.0,94.0,80.0,Superman: The Movie,1978-12-15,134451603.0
6935,58.0,64.0,91.0,85.0,Support the Girls,2018-08-24,129124.0
6938,23.0,56.0,37.0,45.0,Surfers Time,2007-06-15,131921738.0
6939,35.0,67.0,79.0,64.0,Surfs Up,2007-06-08,58867694.0
6956,40.0,73.0,86.0,83.0,Sweeney Todd,2007-12-21,52898073.0
6957,38.0,74.0,85.0,60.0,Sweet Bean,2015-05-30,124800.0
6958,55.0,69.0,96.0,87.0,Sweet Country,2018-04-06,104297.0
6962,18.0,67.0,15.0,27.0,Sweet November,2001-02-16,25288103.0
6963,42.0,62.0,79.0,72.0,Sweet Virginia,2017-11-30,11753.0
6965,10.0,36.0,5.0,18.0,Swept Away,2002-10-11,598645.0
6967,34.0,70.0,72.0,64.0,Swiss Army Man,2016-07-01,4210454.0
6974,20.0,65.0,25.0,32.0,Swordfish,2001-06-08,69772969.0
6975,26.0,63.0,37.0,56.0,Sylvia,2003-10-31,1315498.0
6976,31.0,76.0,54.0,56.0,Sympathy for Mr. Vengeance,2002-03-29,45289.0
6977,36.0,69.0,73.0,76.0,Syriana,2005-12-09,50824620.0
6979,37.0,72.0,81.0,67.0,T2: Trainspotting,2017-03-31,2402004.0
6981,20.0,58.0,25.0,40.0,Table 19,2017-03-03,3614896.0
6986,29.0,65.0,56.0,56.0,Tag,2018-06-15,54730625.0
6987,55.0,61.0,60.0,52.0,Tai Chi Zero,2012-09-27,212094.0
6990,58.0,61.0,70.0,56.0,Take Me,2017-05-05,2583.0
6991,22.0,63.0,28.0,42.0,Take Me Home Tonight,2011-03-04,6928068.0
6996,35.0,66.0,79.0,68.0,Take This Waltz,2012-07-06,1239692.0
6998,31.0,78.0,59.0,51.0,Taken,2009-01-30,145000989.0
6999,22.0,63.0,22.0,45.0,Taken 2,2012-10-05,139854287.0
7000,16.0,60.0,12.0,26.0,Taken 3,2015-01-09,89256424.0
7001,22.0,62.0,28.0,45.0,Takers,2010-08-27,57744720.0
7002,20.0,63.0,22.0,38.0,Taking Lives,2004-03-19,32682342.0
7004,36.0,72.0,81.0,65.0,Talaash,2012-11-30,2871956.0
7013,43.0,79.0,92.0,86.0,Talk to Her,2003-02-14,9357911.0
7016,34.0,66.0,71.0,66.0,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,148213377.0
7018,19.0,49.0,24.0,39.0,Tammy,2014-07-02,84525432.0
7032,45.0,82.0,96.0,94.0,Taxi Driver,1976-02-09,28262574.0
7039,28.0,46.0,57.0,64.0,Tchoupi,2000-10-13,13113041.0
7040,35.0,72.0,77.0,64.0,Team America: World Police,2004-10-15,32786074.0
7043,25.0,66.0,33.0,48.0,Tears of the Sun,2003-03-07,43734876.0
7044,33.0,69.0,69.0,62.0,Ted,2012-06-29,218815487.0
7045,26.0,63.0,44.0,48.0,Ted 2,2015-06-26,81476385.0
7050,43.0,61.0,71.0,57.0,Teen Spirit,2019-04-19,441366.0
7052,38.0,68.0,91.0,69.0,Teen Titans Go! To the Movies,2018-07-27,29790236.0
7057,18.0,58.0,21.0,31.0,Teenage Mutant Ninja Turtles,2014-08-08,191204754.0
7058,23.0,60.0,38.0,40.0,Teenage Mutant Ninja Turtles 2,2016-06-03,82051601.0
7059,24.0,61.0,35.0,45.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,78656813.0
7060,19.0,48.0,23.0,40.0,Teenage Mutant Ninja Turtles III,1993-03-19,42273609.0
7061,26.0,68.0,40.0,51.0,Teenage Mutant Ninja Turtles: The Movie,1990-03-30,135265915.0
7065,42.0,75.0,93.0,82.0,Tell No One,2006-11-01,6177192.0
7070,29.0,68.0,52.0,55.0,Tenacious D in: The Pick of Destiny,2006-11-22,8334575.0
7073,42.0,85.0,93.0,75.0,Terminator 2: Judgment Day,1991-07-03,205881154.0
7074,33.0,63.0,69.0,66.0,Terminator 3: Rise of the Machines,2003-07-02,150371112.0
7075,21.0,63.0,27.0,38.0,Terminator Genisys,2015-07-01,89760956.0
7076,25.0,65.0,33.0,49.0,Terminator: Salvation,2009-05-21,125322469.0
7082,62.0,68.0,88.0,74.0,Terribly Happy,2008-10-24,170943.0
7087,24.0,57.0,37.0,49.0,Texas Killing Fields,2011-10-14,45469.0
7089,35.0,66.0,77.0,68.0,Thank You for Your Service,2017-10-27,9536300.0
7090,28.0,64.0,50.0,54.0,Thanks for Sharing,2013-09-14,1065881.0
7092,20.0,62.0,22.0,36.0,That Awkward Moment,2014-01-31,26068955.0
7103,33.0,71.0,68.0,58.0,The 100-Year-Old Man Who Climbed Out of the Window and Disappeared,2015-05-08,944193.0
7104,20.0,53.0,23.0,45.0,The 15:17 to Paris,2018-02-09,36276286.0
7108,38.0,71.0,85.0,73.0,The 40-Year-Old Virgin,2005-08-19,109449237.0
7111,17.0,52.0,15.0,33.0,The 5th Wave,2016-01-22,34916787.0
7112,25.0,59.0,40.0,49.0,The 6th Day,2000-11-17,34604280.0
7115,38.0,75.0,89.0,62.0,The Abyss,1989-08-09,54461047.0
7119,29.0,73.0,51.0,51.0,The Accountant,2016-10-14,86260045.0
7122,32.0,69.0,64.0,57.0,The Addams Family,1991-11-22,113502426.0
7123,33.0,70.0,71.0,60.0,The Adjustment Bureau,2011-03-04,62495645.0
7125,68.0,58.0,77.0,59.0,The Adventures of Elmo in Grouchland,1999-10-01,11683047.0
7127,16.0,36.0,19.0,38.0,The Adventures of Sharkboy and Lavagirl,2005-06-10,39177684.0
7129,36.0,73.0,74.0,68.0,The Adventures of Tintin,2011-12-21,77591831.0
